id,datum,smena,radni_nalog,id_deo,naziv_dela,pozicija,izmereno,status,linija,kontrolor,merni_instrument,masina
381,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Hrapavost (N5),0.3,OK,Montaza,KIKA KON,Profilometrar,M2
382,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Hrapavost (N5),0.3,OK,Montaza,KIKA KON,Profilometrar,M2
383,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Hrapavost (N5),0.4,OK,Montaza,KIKA KON,Profilometrar,M2
384,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Hrapavost (N5),0.4,OK,Montaza,KIKA KON,Profilometrar,M2
385,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Hrapavost (N5),0.5,NOK,Montaza,KIKA KON,Profilometrar,M2
386,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Hrapavost (N5),0.3,OK,Montaza,KIKA KON,Profilometrar,M2
387,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Hrapavost (N5),0.3,OK,Montaza,KIKA KON,Profilometrar,M2
388,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Hrapavost (N5),0.3,OK,Montaza,KIKA KON,Profilometrar,M2
389,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Hrapavost (N5),0.3,OK,Montaza,KIKA KON,Profilometrar,M2
390,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Hrapavost (N5),0.4,OK,Montaza,KIKA KON,Profilometrar,M2
391,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ugao fasete,444444.0,OK,Montaza,KIKA KON,Uglomer,M2
392,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ugao fasete,444444.0,OK,Montaza,KIKA KON,Uglomer,M2
393,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ugao fasete,444444.0,OK,Montaza,KIKA KON,Uglomer,M2
394,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ugao fasete,450000.0,OK,Montaza,KIKA KON,Uglomer,M2
395,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ugao fasete,450000.0,OK,Montaza,KIKA KON,Uglomer,M2
396,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ugao fasete,450000.0,OK,Montaza,KIKA KON,Uglomer,M2
397,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ugao fasete,450000.0,OK,Montaza,KIKA KON,Uglomer,M2
398,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ugao fasete,460000.0,OK,Montaza,KIKA KON,Uglomer,M2
399,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ugao fasete,460000.0,OK,Montaza,KIKA KON,Uglomer,M2
400,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ugao fasete,460000.0,OK,Montaza,KIKA KON,Uglomer,M2
401,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ugao fasete,470000.0,NOK,Montaza,KIKA KON,Uglomer,M2
402,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ugao fasete,460000.0,OK,Montaza,KIKA KON,Uglomer,M2
403,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ugao fasete,450000.0,OK,Montaza,KIKA KON,Uglomer,M2
404,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ugao fasete,450000.0,OK,Montaza,KIKA KON,Uglomer,M2
405,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ugao fasete,450000.0,OK,Montaza,KIKA KON,Uglomer,M2
406,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ugao fasete,460000.0,OK,Montaza,KIKA KON,Uglomer,M2
407,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ugao fasete,450000.0,OK,Montaza,KIKA KON,Uglomer,M2
408,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ugao fasete,460000.0,OK,Montaza,KIKA KON,Uglomer,M2
409,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ugao fasete,470000.0,NOK,Montaza,KIKA KON,Uglomer,M2
410,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ugao fasete,470000.0,NOK,Montaza,KIKA KON,Uglomer,M2
411,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ugao fasete,470000.0,NOK,Montaza,KIKA KON,Uglomer,M2
412,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ugao fasete,460000.0,OK,Montaza,KIKA KON,Uglomer,M2
413,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ugao fasete,460000.0,OK,Montaza,KIKA KON,Uglomer,M2
414,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ugao fasete,470000.0,NOK,Montaza,KIKA KON,Uglomer,M2
415,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ugao fasete,460000.0,OK,Montaza,KIKA KON,Uglomer,M2
416,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ugao fasete,470000.0,NOK,Montaza,KIKA KON,Uglomer,M2
417,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ugao fasete,460000.0,OK,Montaza,KIKA KON,Uglomer,M2
418,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ugao fasete,460000.0,OK,Montaza,KIKA KON,Uglomer,M2
419,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ugao fasete,460000.0,OK,Montaza,KIKA KON,Uglomer,M2
420,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ugao fasete,460000.0,OK,Montaza,KIKA KON,Uglomer,M2
421,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Glavni rukavac (A-A),55.0,OK,Montaza,KIKA KON,Mikrometar,M2
422,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Glavni rukavac (A-A),55.0,OK,Montaza,KIKA KON,Mikrometar,M2
423,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Glavni rukavac (A-A),55.0,OK,Montaza,KIKA KON,Mikrometar,M2
424,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Glavni rukavac (A-A),55.0,OK,Montaza,KIKA KON,Mikrometar,M2
425,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Glavni rukavac (A-A),56.0,NOK,Montaza,KIKA KON,Mikrometar,M2
426,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Glavni rukavac (A-A),56.0,NOK,Montaza,KIKA KON,Mikrometar,M2
427,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Glavni rukavac (A-A),56.0,NOK,Montaza,KIKA KON,Mikrometar,M2
428,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Glavni rukavac (A-A),56.0,NOK,Montaza,KIKA KON,Mikrometar,M2
429,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Glavni rukavac (A-A),55.0,OK,Montaza,KIKA KON,Mikrometar,M2
430,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Glavni rukavac (A-A),55.0,OK,Montaza,KIKA KON,Mikrometar,M2
431,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Glavni rukavac (A-A),55.0,OK,Montaza,KIKA KON,Mikrometar,M2
432,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Glavni rukavac (A-A),54.0,NOK,Montaza,KIKA KON,Mikrometar,M2
433,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Glavni rukavac (A-A),54.0,NOK,Montaza,KIKA KON,Mikrometar,M2
434,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Glavni rukavac (A-A),55.0,OK,Montaza,KIKA KON,Mikrometar,M2
435,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Glavni rukavac (A-A),55.0,OK,Montaza,KIKA KON,Mikrometar,M2
436,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Glavni rukavac (A-A),54.0,NOK,Montaza,KIKA KON,Mikrometar,M2
437,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Glavni rukavac (A-A),55.0,OK,Montaza,KIKA KON,Mikrometar,M2
438,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Glavni rukavac (A-A),54.0,NOK,Montaza,KIKA KON,Mikrometar,M2
439,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Glavni rukavac (A-A),55.0,OK,Montaza,KIKA KON,Mikrometar,M2
440,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Glavni rukavac (A-A),56.0,NOK,Montaza,KIKA KON,Mikrometar,M2
441,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Glavni rukavac (A-A),56.0,NOK,Montaza,KIKA KON,Mikrometar,M2
442,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Glavni rukavac (A-A),55.0,OK,Montaza,KIKA KON,Mikrometar,M2
443,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Glavni rukavac (A-A),55.0,OK,Montaza,KIKA KON,Mikrometar,M2
444,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Glavni rukavac (A-A),55.0,OK,Montaza,KIKA KON,Mikrometar,M2
445,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Glavni rukavac (A-A),55.0,OK,Montaza,KIKA KON,Mikrometar,M2
446,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Glavni rukavac (A-A),55.0,OK,Montaza,KIKA KON,Mikrometar,M2
447,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Glavni rukavac (A-A),55.0,OK,Montaza,KIKA KON,Mikrometar,M2
448,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Glavni rukavac (A-A),55.0,OK,Montaza,KIKA KON,Mikrometar,M2
449,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Glavni rukavac (A-A),55.0,OK,Montaza,KIKA KON,Mikrometar,M2
450,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Glavni rukavac (A-A),55.0,OK,Montaza,KIKA KON,Mikrometar,M2
451,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ulazni rukavac (B-B),42.0,OK,Montaza,KIKA KON,Mikrometar,M2
452,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ulazni rukavac (B-B),42.0,OK,Montaza,KIKA KON,Mikrometar,M2
453,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ulazni rukavac (B-B),42.0,OK,Montaza,KIKA KON,Mikrometar,M2
454,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ulazni rukavac (B-B),41.0,NOK,Montaza,KIKA KON,Mikrometar,M2
455,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ulazni rukavac (B-B),42.0,OK,Montaza,KIKA KON,Mikrometar,M2
456,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ulazni rukavac (B-B),42.0,OK,Montaza,KIKA KON,Mikrometar,M2
457,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ulazni rukavac (B-B),42.0,OK,Montaza,KIKA KON,Mikrometar,M2
458,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ulazni rukavac (B-B),42.0,OK,Montaza,KIKA KON,Mikrometar,M2
459,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ulazni rukavac (B-B),42.0,OK,Montaza,KIKA KON,Mikrometar,M2
460,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ulazni rukavac (B-B),41.0,NOK,Montaza,KIKA KON,Mikrometar,M2
461,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ulazni rukavac (B-B),41.0,NOK,Montaza,KIKA KON,Mikrometar,M2
462,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ulazni rukavac (B-B),41.0,NOK,Montaza,KIKA KON,Mikrometar,M2
463,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ulazni rukavac (B-B),42.0,OK,Montaza,KIKA KON,Mikrometar,M2
464,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ulazni rukavac (B-B),41.0,NOK,Montaza,KIKA KON,Mikrometar,M2
465,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ulazni rukavac (B-B),41.0,NOK,Montaza,KIKA KON,Mikrometar,M2
466,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ulazni rukavac (B-B),42.0,OK,Montaza,KIKA KON,Mikrometar,M2
467,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ulazni rukavac (B-B),42.0,OK,Montaza,KIKA KON,Mikrometar,M2
468,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ulazni rukavac (B-B),42.0,OK,Montaza,KIKA KON,Mikrometar,M2
469,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ulazni rukavac (B-B),42.0,OK,Montaza,KIKA KON,Mikrometar,M2
470,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ulazni rukavac (B-B),42.0,OK,Montaza,KIKA KON,Mikrometar,M2
471,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ulazni rukavac (B-B),41.0,NOK,Montaza,KIKA KON,Mikrometar,M2
472,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ulazni rukavac (B-B),41.0,NOK,Montaza,KIKA KON,Mikrometar,M2
473,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ulazni rukavac (B-B),42.0,OK,Montaza,KIKA KON,Mikrometar,M2
474,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ulazni rukavac (B-B),42.0,OK,Montaza,KIKA KON,Mikrometar,M2
475,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ulazni rukavac (B-B),42.0,OK,Montaza,KIKA KON,Mikrometar,M2
476,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ulazni rukavac (B-B),42.0,OK,Montaza,KIKA KON,Mikrometar,M2
477,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ulazni rukavac (B-B),42.0,OK,Montaza,KIKA KON,Mikrometar,M2
478,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ulazni rukavac (B-B),42.0,OK,Montaza,KIKA KON,Mikrometar,M2
479,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ulazni rukavac (B-B),42.0,OK,Montaza,KIKA KON,Mikrometar,M2
480,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ulazni rukavac (B-B),42.0,OK,Montaza,KIKA KON,Mikrometar,M2
481,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Srednji precnik (C-C),50.0,OK,Montaza,KIKA KON,Mikrometar,M2
482,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Srednji precnik (C-C),50.0,OK,Montaza,KIKA KON,Mikrometar,M2
483,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Srednji precnik (C-C),40.0,NOK,Montaza,KIKA KON,Mikrometar,M2
484,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Srednji precnik (C-C),50.0,OK,Montaza,KIKA KON,Mikrometar,M2
485,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Srednji precnik (C-C),50.0,OK,Montaza,KIKA KON,Mikrometar,M2
486,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Srednji precnik (C-C),50.0,OK,Montaza,KIKA KON,Mikrometar,M2
487,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Srednji precnik (C-C),49.0,NOK,Montaza,KIKA KON,Mikrometar,M2
488,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Srednji precnik (C-C),49.0,NOK,Montaza,KIKA KON,Mikrometar,M2
489,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Srednji precnik (C-C),49.0,NOK,Montaza,KIKA KON,Mikrometar,M2
490,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Srednji precnik (C-C),49.0,NOK,Montaza,KIKA KON,Mikrometar,M2
491,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Srednji precnik (C-C),50.0,OK,Montaza,KIKA KON,Mikrometar,M2
492,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Srednji precnik (C-C),50.0,OK,Montaza,KIKA KON,Mikrometar,M2
493,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Srednji precnik (C-C),50.0,OK,Montaza,KIKA KON,Mikrometar,M2
494,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Srednji precnik (C-C),50.0,OK,Montaza,KIKA KON,Mikrometar,M2
495,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Srednji precnik (C-C),50.0,OK,Montaza,KIKA KON,Mikrometar,M2
496,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Srednji precnik (C-C),50.0,OK,Montaza,KIKA KON,Mikrometar,M2
497,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Srednji precnik (C-C),49.0,NOK,Montaza,KIKA KON,Mikrometar,M2
498,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Srednji precnik (C-C),49.0,NOK,Montaza,KIKA KON,Mikrometar,M2
499,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Srednji precnik (C-C),49.0,NOK,Montaza,KIKA KON,Mikrometar,M2
500,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Srednji precnik (C-C),50.0,OK,Montaza,KIKA KON,Mikrometar,M2
501,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Srednji precnik (C-C),50.0,OK,Montaza,KIKA KON,Mikrometar,M2
502,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Srednji precnik (C-C),50.0,OK,Montaza,KIKA KON,Mikrometar,M2
503,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Srednji precnik (C-C),50.0,OK,Montaza,KIKA KON,Mikrometar,M2
504,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Srednji precnik (C-C),50.0,OK,Montaza,KIKA KON,Mikrometar,M2
505,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Srednji precnik (C-C),50.0,OK,Montaza,KIKA KON,Mikrometar,M2
506,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Srednji precnik (C-C),50.0,OK,Montaza,KIKA KON,Mikrometar,M2
507,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Srednji precnik (C-C),50.0,OK,Montaza,KIKA KON,Mikrometar,M2
508,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Srednji precnik (C-C),50.0,OK,Montaza,KIKA KON,Mikrometar,M2
509,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Srednji precnik (C-C),50.0,OK,Montaza,KIKA KON,Mikrometar,M2
510,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Srednji precnik (C-C),50.0,OK,Montaza,KIKA KON,Mikrometar,M2
511,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Radijalno bacanje,0.0,OK,Montaza,KIKA KON,Komparator,M2
512,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Radijalno bacanje,0.0,OK,Montaza,KIKA KON,Komparator,M2
513,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Radijalno bacanje,0.05,OK,Montaza,KIKA KON,Komparator,M2
514,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Radijalno bacanje,0.0,OK,Montaza,KIKA KON,Komparator,M2
515,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Radijalno bacanje,0.0,OK,Montaza,KIKA KON,Komparator,M2
516,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Radijalno bacanje,0.0,OK,Montaza,KIKA KON,Komparator,M2
517,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Radijalno bacanje,0.0,OK,Montaza,KIKA KON,Komparator,M2
518,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Radijalno bacanje,0.0,OK,Montaza,KIKA KON,Komparator,M2
519,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Radijalno bacanje,0.0,OK,Montaza,KIKA KON,Komparator,M2
520,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Radijalno bacanje,0.0,OK,Montaza,KIKA KON,Komparator,M2
521,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Radijalno bacanje,0.0,OK,Montaza,KIKA KON,Komparator,M2
522,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Radijalno bacanje,0.0,OK,Montaza,KIKA KON,Komparator,M2
523,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Radijalno bacanje,0.0,OK,Montaza,KIKA KON,Komparator,M2
524,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Radijalno bacanje,0.02,OK,Montaza,KIKA KON,Komparator,M2
525,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Radijalno bacanje,0.03,OK,Montaza,KIKA KON,Komparator,M2
526,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Radijalno bacanje,0.04,OK,Montaza,KIKA KON,Komparator,M2
527,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Radijalno bacanje,0.02,OK,Montaza,KIKA KON,Komparator,M2
528,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Radijalno bacanje,0.02,OK,Montaza,KIKA KON,Komparator,M2
529,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Radijalno bacanje,0.0,OK,Montaza,KIKA KON,Komparator,M2
530,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Radijalno bacanje,0.0,OK,Montaza,KIKA KON,Komparator,M2
531,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Radijalno bacanje,0.0,OK,Montaza,KIKA KON,Komparator,M2
532,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Radijalno bacanje,0.0,OK,Montaza,KIKA KON,Komparator,M2
533,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Radijalno bacanje,0.0,OK,Montaza,KIKA KON,Komparator,M2
534,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Radijalno bacanje,0.0,OK,Montaza,KIKA KON,Komparator,M2
535,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Radijalno bacanje,0.0,OK,Montaza,KIKA KON,Komparator,M2
536,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Radijalno bacanje,0.0,OK,Montaza,KIKA KON,Komparator,M2
537,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Radijalno bacanje,0.0,OK,Montaza,KIKA KON,Komparator,M2
538,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Radijalno bacanje,0.0,OK,Montaza,KIKA KON,Komparator,M2
539,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Radijalno bacanje,0.0,OK,Montaza,KIKA KON,Komparator,M2
540,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Radijalno bacanje,0.0,OK,Montaza,KIKA KON,Komparator,M2
541,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ukupna duzina,360.0,OK,Montaza,KIKA KON,Pomicno merilo,M2
542,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ukupna duzina,360.0,OK,Montaza,KIKA KON,Pomicno merilo,M2
543,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ukupna duzina,361.0,NOK,Montaza,KIKA KON,Pomicno merilo,M2
544,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ukupna duzina,361.0,NOK,Montaza,KIKA KON,Pomicno merilo,M2
545,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ukupna duzina,361.0,NOK,Montaza,KIKA KON,Pomicno merilo,M2
546,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ukupna duzina,359.5,OK,Montaza,KIKA KON,Pomicno merilo,M2
547,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ukupna duzina,359.5,OK,Montaza,KIKA KON,Pomicno merilo,M2
548,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ukupna duzina,359.0,NOK,Montaza,KIKA KON,Pomicno merilo,M2
549,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ukupna duzina,359.0,NOK,Montaza,KIKA KON,Pomicno merilo,M2
550,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ukupna duzina,359.2,NOK,Montaza,KIKA KON,Pomicno merilo,M2
551,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ukupna duzina,359.2,NOK,Montaza,KIKA KON,Pomicno merilo,M2
552,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ukupna duzina,359.2,NOK,Montaza,KIKA KON,Pomicno merilo,M2
553,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ukupna duzina,360.0,OK,Montaza,KIKA KON,Pomicno merilo,M2
554,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ukupna duzina,360.0,OK,Montaza,KIKA KON,Pomicno merilo,M2
555,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ukupna duzina,360.0,OK,Montaza,KIKA KON,Pomicno merilo,M2
556,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ukupna duzina,361.0,NOK,Montaza,KIKA KON,Pomicno merilo,M2
557,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ukupna duzina,361.0,NOK,Montaza,KIKA KON,Pomicno merilo,M2
558,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ukupna duzina,360.0,OK,Montaza,KIKA KON,Pomicno merilo,M2
559,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ukupna duzina,360.0,OK,Montaza,KIKA KON,Pomicno merilo,M2
560,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ukupna duzina,360.0,OK,Montaza,KIKA KON,Pomicno merilo,M2
561,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ukupna duzina,360.5,OK,Montaza,KIKA KON,Pomicno merilo,M2
562,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ukupna duzina,360.5,OK,Montaza,KIKA KON,Pomicno merilo,M2
563,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ukupna duzina,360.5,OK,Montaza,KIKA KON,Pomicno merilo,M2
564,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ukupna duzina,361.0,NOK,Montaza,KIKA KON,Pomicno merilo,M2
565,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ukupna duzina,361.0,NOK,Montaza,KIKA KON,Pomicno merilo,M2
566,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ukupna duzina,360.0,OK,Montaza,KIKA KON,Pomicno merilo,M2
567,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ukupna duzina,360.0,OK,Montaza,KIKA KON,Pomicno merilo,M2
568,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ukupna duzina,359.0,NOK,Montaza,KIKA KON,Pomicno merilo,M2
569,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ukupna duzina,359.5,OK,Montaza,KIKA KON,Pomicno merilo,M2
570,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Ukupna duzina,360.0,OK,Montaza,KIKA KON,Pomicno merilo,M2
571,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Sirina zleba za klin,11.975,OK,Montaza,KIKA KON,Tolerancijski cep,M2
572,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Sirina zleba za klin,11.975,OK,Montaza,KIKA KON,Tolerancijski cep,M2
573,2026-04-21 02:00:00,1,RN-2,5502-A,Osovina,Sirina zleba za klin,11.975,OK,Montaza,KIKA KON,Tolerancijski cep,M2
